"id","date_part","cash_flow"
509966,"2013","904014"
509966,"2014","612580"
509999,"2013","1036"
510017,"2008","-4484"
510031,"2010","127259"
510031,"2011","-222521"
510031,"2012","640283"
510031,"2013","72194"
510031,"2014","217807"
510057,"2007","-848325"
510057,"2008","1427383"
510057,"2009","475200"
510057,"2010","1810063"
510057,"2011","-1881044"
510057,"2012","-1984532"
510057,"2013","524737"
510057,"2014","-1467565"
510081,"2007","-33260144"
510081,"2008","9673343"
510081,"2009","-9856397"
510081,"2010","-69263632"
510081,"2011","-1914596"
510081,"2012","-56728804"
510081,"2013","-66542434"
510081,"2014","73355558"
510090,"2007","3702"
510090,"2008","22180"
510093,"2010","-3778368"
510093,"2010","9052688"
510093,"2011","8465752"
510093,"2012","22809948"
510093,"2013","3443704"
510093,"2014","10925139"
510125,"2007","-43686"
510125,"2008","-1769255"
510125,"2009","-165466"
510125,"2010","150366"
510125,"2011","-282083"
510125,"2012","-59382"
510125,"2013","-73966"
510125,"2014","7479"
510139,"2011","-5403"
510139,"2012","-1508"
510196,"2007","-123910"
510196,"2008","-1479791"
510196,"2009","-1299580"
510196,"2010","-467688"
510198,"2007","652105"
510198,"2008","42715"
510198,"2009","-846516"
510198,"2010","-139102"
510198,"2011","-34369"
510198,"2012","1299"
510198,"2013","736411"
510198,"2014","-1797625"
510210,"2007","24963"
510210,"2008","-12306"
510210,"2009","9757"
510249,"2007","-3909"
510249,"2008","-943"
510280,"2007","-10256"
510280,"2008","1709201"
510280,"2009","1113301"
510280,"2010","-848341"
510280,"2014","2703378"
510289,"2007","1075734"
510289,"2008","-626004"
510289,"2010","310812"
510289,"2011","-1102152"
510289,"2012","-146843"
510289,"2013","1967741"
510289,"2014","107457"
510295,"2008","79382"
510311,"2007","-2635811"
510311,"2008","-161757"
510311,"2009","-844308"
510311,"2010","591258"
510311,"2011","-1673979"
510312,"2007","-445805"
510312,"2008","145297"
510312,"2009","45112"
510312,"2010","254104"
510312,"2011","364173"
510312,"2012","-73099"
510312,"2013","483784"
510331,"2009","-24916"
510331,"2010","-4797"
510333,"2007","14783920"
510333,"2008","-25406405"
510333,"2009","18660154"
510333,"2010","3813560"
510333,"2011","-12103724"
510333,"2012","-2992453"
510333,"2013","-7673209"
510333,"2014","-3702408"
510352,"2008","154667"
510352,"2009","-1845843"
510367,"2007","-192"
510367,"2010","-23024"
510402,"2007","34229711"
510402,"2008","12669678"
510402,"2009","37764687"
510402,"2011","-22160460"
510402,"2012","-13705416"
510402,"2013","49082311"
510402,"2014","-27724032"
510420,"2007","-4638277"
510420,"2008","-10110702"
510420,"2009","1643206"
510420,"2010","-6251368"
510420,"2011","11365411"
510420,"2012","351695"
510420,"2013","-7549492"
510420,"2014","-3890623"
510440,"2007","-860597"
510440,"2008","-452537"
510440,"2009","-416099"
510440,"2010","33288"
510440,"2011","143039"
510440,"2012","-50451"
510440,"2013","43412"
510440,"2014","-1029"
510448,"2008","-15413"
510448,"2009","42888"
510455,"2008","1751850"
510480,"2007","-46953"
510480,"2008","28335"
510480,"2009","74313"
510480,"2010","-228297"
510480,"2011","-24263"
510480,"2012","1012"
510480,"2013","-10639"
510480,"2014","-12347"
510484,"2007","-1674449"
510484,"2008","857327"
510484,"2009","-925373"
510498,"2011","-2448780"
510498,"2012","-2383512"
510498,"2013","3653525"
510498,"2014","481136"
510508,"2008","-462532"
510508,"2009","319899"
510509,"2007","-323405"
510509,"2008","34730"
510509,"2009","-2810"
510578,"2007","82490"
510578,"2008","13672"
510578,"2009","63771"
510585,"2007","-3627082"
510585,"2007","8472752"
510585,"2008","1384782"
510585,"2009","-1159795"
510585,"2010","12689"
510585,"2011","-2125"
510585,"2012","-425781"
510644,"2010","-1317535"
510644,"2011","193728"
510644,"2012","1190202"
510644,"2013","-1016837"
510644,"2014","1382"
510663,"2007","-56779"
510663,"2008","1769"
510683,"2007","2723726"
510683,"2008","3279870"
510683,"2009","-9043131"
510683,"2010","2755868"
510683,"2011","9229202"
510683,"2012","-1664084"
510683,"2013","-1587966"
510683,"2014","1740874"
510711,"2007","-60204"
510711,"2008","-384352"
510711,"2009","-273625"
510711,"2010","173196"
510711,"2011","197396"
510711,"2012","-174835"
510711,"2013","-135926"
510711,"2014","-196482"
510733,"2007","-3661"
510733,"2008","323403"
510733,"2009","-452770"
510733,"2010","-25868"
510733,"2011","191592"
510758,"2009","-1634301"
510758,"2010","-1060797"
510758,"2011","54087"
510758,"2012","-771249"
510758,"2013","1350616"
510758,"2014","-41290"
510760,"2013","786860"
510760,"2014","586814"
510775,"2007","-143505"
510775,"2008","-17846"
510775,"2009","-550914"
510775,"2010","1113546"
510775,"2011","829774"
510775,"2012","-59178"
510775,"2013","302278"
510775,"2014","-60019"
510783,"2012","-489252"
510783,"2013","-241202"
510783,"2014","-622515"
510813,"2007","9806"
510813,"2008","-17436"
510813,"2009","-88107"
510890,"2010","-124345"
510890,"2011","-157575"
510890,"2012","412702"
510890,"2013","-188659"
510890,"2014","331478"
510903,"2007","88439"
510903,"2008","70110"
510903,"2009","-455479"
510903,"2010","-163814"
510903,"2011","-175682"
510903,"2012","112033"
510903,"2013","-254579"
510903,"2014","255102"
510908,"2007","-29084133"
510908,"2008","-3206224"
510908,"2009","15929794"
510908,"2010","13861901"
510908,"2011","9140584"
510908,"2012","2488754"
510908,"2013","-1602448"
510908,"2014","-18315992"
510953,"2007","-482990"
510953,"2008","694941"
510953,"2009","269181"
510955,"2007","-61982"
510955,"2008","-7619"
510955,"2009","246183"
510955,"2010","-337"
510955,"2011","-673861"
510955,"2012","48372"
510955,"2013","49583"
510955,"2014","289746"
511018,"2007","1912"
511018,"2008","5139"
511018,"2011","-27304"
511018,"2012","321"
511018,"2013","-91506"
511018,"2014","-640119"
511044,"2008","323737"
511044,"2009","916348"
511044,"2010","-326871"
511044,"2011","-202294"
511044,"2012","-306605"
511044,"2013","-714448"
511057,"2007","-1462224"
511057,"2008","-785652"
511057,"2009","3534365"
511057,"2010","-719236"
511057,"2011","2426898"
511057,"2012","1290875"
511057,"2014","11614"
511062,"2008","-2793523"
511062,"2009","545276"
511062,"2010","-323556"
511062,"2011","404212"
511062,"2012","-689303"
511062,"2013","-562010"
511062,"2014","16814"
511072,"2007","-10317"
511072,"2008","-2994"
511072,"2009","-238"
511078,"2009","1088032"
511078,"2010","6064038"
511078,"2011","800695"
511078,"2012","820064"
511078,"2013","-332051"
511078,"2014","632497"
511090,"2009","117876"
511090,"2010","612"
511118,"2007","1531"
511118,"2009","-125254"
511118,"2010","237521"
511162,"2008","490832"
511162,"2009","-407621"
511162,"2010","84117"
511162,"2011","-426877"
511162,"2012","662813"
511162,"2013","-384833"
511162,"2014","307197"
511195,"2007","1691"
511195,"2008","2723"
511195,"2009","5942"
511248,"2007","8145894"
511248,"2008","-6736021"
511248,"2009","3760008"
511248,"2010","-3960379"
511248,"2011","616120"
511248,"2012","6769527"
511248,"2013","3966611"
511248,"2014","670468"
511267,"2008","-19245"
511267,"2009","-11303"
511267,"2010","-31737"
511267,"2012","51850"
511267,"2013","23405"
511274,"2007","-52622"
511328,"2007","-909538"
511328,"2008","-2251874"
511328,"2009","34357"
511328,"2010","-878029"
511328,"2011","2215628"
511328,"2012","574491"
511328,"2013","-3398243"
511328,"2014","1378792"
511332,"2013","129572"
511332,"2014","199532"
511333,"2014","-67110"
511367,"2007","-2085"
511367,"2008","5833"
511379,"2010","10407"
511386,"2008","199995"
511386,"2009","-220580"
511386,"2010","177289"
511386,"2011","348784"
511386,"2012","-296948"
511386,"2013","678739"
511386,"2014","-526225"
511387,"2007","29365"
511387,"2008","-46782"
511387,"2009","3437"
511407,"2007","166459"
511407,"2008","-179189"
511407,"2009","67939"
511434,"2007","940"
511434,"2008","-5814"
511434,"2009","-19375"
511443,"2007","215685"
511443,"2011","697522"
511443,"2012","-36"
511443,"2013","-214966"
511443,"2014","205375"
511455,"2007","-6826161"
511455,"2008","-5501615"
511455,"2009","-2072805"
511455,"2010","176766"
511455,"2011","531992"
511455,"2012","126282"
511455,"2013","-799536"
511455,"2014","54564"
511544,"2011","37849"
511544,"2012","-2393484"
511544,"2013","-876825"
511544,"2014","-488099"
511570,"2011","3050"
511573,"2007","-181466"
511573,"2008","748388"
511573,"2009","-46236"
511573,"2010","-39099"
511573,"2011","241565"
511573,"2012","166532"
511573,"2013","-280125"
511573,"2014","-3010"
511596,"2007","-84450"
511596,"2008","27300"
511596,"2009","1499"
511596,"2010","-1706"
511596,"2011","-165056"
511596,"2012","2997"
511596,"2013","-16235"
511596,"2014","45833"
511761,"2007","-14240"
511789,"2012","-313771"
511801,"2012","-302899"
511845,"2007","850914"
511845,"2008","10121"
511845,"2009","50372"
511845,"2010","49829"
511845,"2011","214838"
511845,"2012","-428857"
511845,"2013","10309"
511845,"2014","5570219"
512088,"2007","-131605"
512088,"2008","94026"
512088,"2009","-114401"
512147,"2008","-140609"
512147,"2009","440"
512147,"2010","-428698"
512147,"2011","895537"
512147,"2012","321377"
512147,"2013","100128"
512147,"2014","278755"
512158,"2007","-81556"
512158,"2008","22795"
512158,"2009","29280"
512158,"2010","27635"
512158,"2011","-14693"
512158,"2012","-73654"
512158,"2013","-58677"
512158,"2014","-227700"
512256,"2007","13388"
512256,"2008","-106780"
512256,"2009","-21447"
512257,"2007","-20682"
512270,"2007","6894"
512270,"2008","2283"
512270,"2009","20740"
512270,"2010","3805"
512273,"2007","-370725"
512273,"2008","167500"
512273,"2009","-21342"
512273,"2010","-527058"
512273,"2011","-202031"
512273,"2012","35117"
512273,"2013","115622"
512273,"2014","4139"
512277,"2014","4891934"
512282,"2008","-81537"
512329,"2007","-1472386"
512329,"2008","66924"
512329,"2009","-13003"
512329,"2010","-661168"
512329,"2011","3190"
512329,"2012","273289"
512329,"2013","313183"
512329,"2014","-1714636"
512372,"2007","216373"
512372,"2008","99015"
512372,"2009","622221"
512426,"2010","1098067"
512426,"2011","779377"
512426,"2012","35121"
512426,"2013","813331"
512426,"2014","-1056411"
512448,"2013","-1427"
512525,"2009","826187"
512525,"2010","1079528"
512525,"2011","173611"
512570,"2009","3840"
512618,"2010","17621"
512618,"2014","21386"
512639,"2007","-1408890"
512639,"2008","913691"
512639,"2009","-1101269"
512642,"2007","500553"
512642,"2008","-553443"
512642,"2009","1626282"
512642,"2010","-881501"
512642,"2011","-450422"
512642,"2012","-159282"
512642,"2013","859157"
512642,"2014","-543151"
512758,"2007","1471797"
512758,"2008","-171557"
512758,"2009","440066"
512758,"2010","578113"
512758,"2011","-354334"
512758,"2012","-388563"
512758,"2013","261397"
512758,"2014","377914"
512784,"2007","-81591"
512784,"2008","149663"
512784,"2009","17887"
512784,"2011","-116802"
512784,"2012","-211233"
512784,"2013","142269"
512784,"2014","353330"
512789,"2009","35123"
512792,"2007","6507068"
512792,"2008","826333"
512792,"2009","-3276057"
512792,"2010","212590"
512792,"2011","72328"
512792,"2012","-613615"
512792,"2013","254756"
512792,"2014","-3007148"
512795,"2007","223769"
512795,"2008","473062"
512795,"2009","-656531"
512795,"2010","-414916"
512795,"2011","275858"
512795,"2012","1250462"
512795,"2013","-914878"
512795,"2014","-856207"
512808,"2007","-574"
512808,"2008","-1232"
512808,"2009","8457"
512809,"2007","185937"
512809,"2008","5779"
512809,"2009","3224"
512809,"2010","-38805"
512809,"2012","4759"
512809,"2013","5243"
512815,"2011","1721"
512856,"2008","764"
512868,"2014","-643705"
512884,"2007","74916"
512884,"2008","12322"
512884,"2009","-83139"
512884,"2010","34128"
512900,"2007","2717356"
512900,"2008","6046729"
512900,"2009","88770"
512900,"2010","458754"
512900,"2011","-2163632"
512900,"2012","111706"
512900,"2013","-352421"
512900,"2014","198691"
512914,"2007","163478"
512914,"2008","-127864"
512914,"2009","239276"
512927,"2007","-10589"
512946,"2011","18296"
512995,"2007","40627"
512995,"2008","207560"
512995,"2009","421708"
512995,"2010","111291"
512995,"2011","74132"
512995,"2012","308549"
512995,"2013","328363"
513067,"2011","21629"
513074,"2013","1186640"
513074,"2014","436561"
513088,"2010","-330512"
513088,"2011","1033601"
513088,"2012","8676"
513093,"2012","-27735"
513093,"2013","-7929"
513130,"2011","-20421"
513130,"2012","-48545"
513130,"2013","55745"
513130,"2014","-160945"
513171,"2010","-74415"
513217,"2014","52318"
513265,"2008","1504338"
513265,"2009","-322708"
513265,"2010","72870"
513265,"2011","-52496"
513265,"2012","-184634"
513265,"2013","315450"
513265,"2014","-999492"
513266,"2008","-52179"
513329,"2007","-18612"
513329,"2008","-4065732"
513329,"2009","485121"
513329,"2010","104262"
513329,"2011","521558"
513329,"2012","242400"
513329,"2013","56503"
513329,"2014","-200232"
513335,"2007","-363302"
513335,"2008","-461339"
513335,"2009","98999"
513335,"2010","-22149"
513335,"2011","47369"
513335,"2012","99736"
513338,"2007","-166979"
513340,"2007","5154"
513340,"2008","20639"
513340,"2009","-1"
513415,"2010","-212907"
513415,"2011","15333"
513424,"2007","-92211"
513424,"2008","42079"
513440,"2007","994081"
513440,"2008","-6806"
513440,"2009","18265"
513440,"2010","-41696"
513440,"2011","18907"
513440,"2012","37368"
513440,"2013","-119619"
513440,"2014","27058"
513483,"2008","21022"
513507,"2007","-238979"
513507,"2008","-407126"
513507,"2009","-253"
513507,"2010","-54338"
513507,"2011","-34879"
513507,"2012","-57742"
513507,"2013","-159256"
513507,"2014","739768"
513656,"2007","-381861"
513656,"2008","-799801"
513656,"2009","-882949"
513656,"2010","346572"
513656,"2011","269564"
513656,"2012","326041"
513656,"2013","465395"
513656,"2014","-1186461"
513670,"2007","1341776"
513680,"2007","-752452"
513680,"2008","758418"
513680,"2009","-181152"
513680,"2010","864598"
513680,"2011","663873"
513680,"2012","-248589"
513680,"2013","600463"
513764,"2009","-2256993"
513764,"2010","-1730142"
513764,"2011","-1179841"
513764,"2012","-487107"
513775,"2007","-5574"
513775,"2008","-3974"
513775,"2009","325"
513775,"2010","22594"
513788,"2013","265467"
513788,"2014","-32133"
513797,"2007","-7050464"
513797,"2008","658334"
513797,"2009","-9203846"
513797,"2010","-58700"
513797,"2011","-684483"
513797,"2012","-1352486"
513797,"2013","-2921561"
513797,"2014","2481567"
513853,"2012","1967410"
513853,"2013","-351141"
513853,"2014","344876"
513867,"2007","-127586"
513867,"2008","2398"
513867,"2009","-43166"
513926,"2007","11726418"
513926,"2008","-1267556"
513926,"2009","-11687514"
513926,"2010","12290953"
513926,"2011","-11424546"
513926,"2012","52343"
513951,"2007","-162814"
513975,"2010","-32817"
513975,"2011","-14418"
513975,"2012","668246"
513975,"2013","-280078"
513975,"2014","-88248"
513995,"2007","109164"
513995,"2012","-203470"
513995,"2013","-10548"
513995,"2014","-281980"
514047,"2007","-534904"
514055,"2008","102655"
514055,"2009","17468"
514055,"2010","41629"
514055,"2011","32059"
514055,"2012","4177"
514055,"2013","-54516"
514055,"2014","39685"
514071,"2013","164664"
514071,"2014","-374155"
514095,"2007","2265256"
514095,"2008","727281"
514095,"2009","-750191"
514127,"2007","11665"
514127,"2008","-4300"
514192,"2008","3384"
514192,"2009","-4606"
514192,"2011","-10064"
514192,"2012","4008"
514192,"2013","12700"
514198,"2013","49239"
514198,"2014","195686"
514226,"2007","132881"
514226,"2008","-24409"
514226,"2009","-186239"
514226,"2010","-189436"
514226,"2011","-50646"
514226,"2012","-209429"
514226,"2013","3715"
514267,"2008","-8927"
514312,"2007","-104990"
514312,"2008","46427"
514312,"2009","-70754"
514360,"2007","867011"
514360,"2008","22813"
514360,"2009","-174675"
514360,"2010","125522"
514360,"2011","678094"
514360,"2012","-16017"
514360,"2013","-124607"
514360,"2014","235100"
514364,"2007","-469"
514422,"2007","-14672"
514422,"2008","-175787"
514422,"2009","-47399"
514447,"2012","-1340"
514447,"2014","751847"
514465,"2007","-34830"
514469,"2008","96704"
514469,"2009","-57565"
514469,"2010","-90775"
514469,"2011","100441"
514469,"2012","-55404"
514469,"2013","-106864"
514469,"2014","-147225"
514473,"2008","133944"
514473,"2009","-16586"
514473,"2010","1238"
514473,"2011","-1514"
514473,"2012","-19894"
514473,"2013","-246467"
514473,"2014","-164883"
514522,"2009","1752"
514567,"2009","1832"
514612,"2011","7285547"
514612,"2012","-3207304"
514612,"2013","-4289403"
514612,"2014","4787771"
514618,"2012","297564"
514618,"2013","-80668"
514618,"2014","-32094"
514639,"2008","-187030"
514653,"2008","174484"
514699,"2008","102499"
514699,"2009","-133603"
514728,"2009","2343"
514754,"2008","-850182"
514754,"2009","-101460"
514755,"2008","-985215"
514755,"2009","173227"
514755,"2010","-548340"
514765,"2011","871140"
514765,"2012","209681"
514771,"2012","7831"
514779,"2008","803631"
514779,"2009","-509554"
514791,"2008","3147861"
514791,"2009","324"
514871,"2011","789345"
514871,"2012","-473593"
514871,"2013","-1462649"
514871,"2014","225280"
514899,"2007","110175"
514899,"2008","-936503"
514930,"2007","1822"
514930,"2008","8951"
514930,"2009","4858"
514998,"2009","-139202"
514998,"2010","-44206"
514999,"2008","-3150667"
514999,"2009","-361319"
514999,"2010","1337591"
515024,"2007","17954"
515024,"2009","4895"
515059,"2007","90727"
515059,"2008","-48027"
515064,"2012","-337250"
515064,"2013","414759"
515064,"2014","-354357"
515069,"2008","-52893"
515069,"2014","269740"
515081,"2008","-131675"
515087,"2008","36888"
515154,"2013","550948"
515154,"2014","2235231"
515174,"2008","2051207"
515175,"2014","470535"
515244,"2009","145"
515272,"2009","-490247"
515272,"2010","1932919"
515272,"2011","403849"
515272,"2012","-13934"
515272,"2013","-76502"
515272,"2014","-233846"
515337,"2009","352300"
515337,"2010","-239968"
515337,"2011","-1462579"
515337,"2012","-3194080"
515337,"2013","3122522"
515337,"2014","-1457790"
515381,"2007","1060995"
515381,"2008","580481"
515381,"2009","585327"
515381,"2010","241953"
515381,"2011","2674799"
515381,"2012","1565588"
515381,"2013","-1096051"
515381,"2014","-2726330"
515421,"2010","23230"
515442,"2013","103996"
515442,"2014","-405979"
515460,"2008","-120244"
515558,"2008","-35348"
515562,"2009","-50408"
515562,"2010","-213921"
515562,"2011","-3599721"
515562,"2012","222987"
515562,"2013","-415945"
515562,"2014","14559"
515577,"2011","-4900565"
515577,"2012","1593432"
515584,"2008","-3220828"
515584,"2009","1806833"
515673,"2009","45886"
515673,"2011","27260"
515673,"2012","1652"
515673,"2013","-411"
515673,"2014","2253"
515749,"2013","156689"
515749,"2014","-81576"
515773,"2009","4908467"
515773,"2010","4270720"
515773,"2011","419105"
515773,"2012","200703"
515773,"2013","-3657940"
515773,"2014","-4162609"
515837,"2012","475892"
515837,"2013","187461"
515837,"2014","199337"
515851,"2011","-356545"
515851,"2012","26490"
515863,"2013","-166155"
515863,"2014","-377350"
515889,"2008","1764204"
515959,"2010","1848435"
515959,"2011","-3104761"
515959,"2012","751445"
515959,"2013","2102035"
515959,"2014","5004037"
515970,"2009","3898"
515970,"2010","-5465"
515970,"2011","13689"
515970,"2014","-1704"
515985,"2009","-384048"
515985,"2010","-616876"
515985,"2012","711501"
515998,"2014","233129"
516078,"2009","269316"
516078,"2010","50028"
516078,"2011","742455"
516078,"2012","5401817"
516078,"2013","-159951"
516078,"2014","48111"
516083,"2012","10273"
516224,"2012","4636590"
516224,"2013","1763108"
516224,"2014","-3444282"
516251,"2011","-2658346"
516251,"2012","1091944"
516251,"2013","620008"
516251,"2014","580875"
516268,"2009","-116777"
516268,"2010","90214"
516268,"2011","-143869"
516268,"2012","-304108"
516288,"2011","-17393346"
516288,"2014","26588520"
516294,"2011","370301"
516294,"2012","170615"
516294,"2013","71448"
516294,"2014","-326776"
516296,"2011","-70573"
516324,"2014","-10485"
516329,"2010","3148191"
516329,"2011","-6959991"
516329,"2012","381349"
516329,"2013","-5424231"
516329,"2014","2587170"
516483,"2012","-77531"
516483,"2013","3937"
516483,"2014","-396"
516507,"2011","-42139"
516507,"2012","-29323"
516507,"2013","19093"
516507,"2014","-105428"
516508,"2009","266192"
516508,"2010","-186072"
516508,"2011","-219446"
516508,"2012","-857884"
516508,"2013","1970357"
516508,"2014","-1449500"
516514,"2008","966006"
516514,"2009","21089"
516514,"2010","-439653"
516529,"2010","1575"
516529,"2012","8612"
516529,"2013","-4556"
516529,"2014","-2186"
516568,"2007","43333"
516568,"2008","6009"
516568,"2009","808"
516568,"2010","-97822"
516596,"2010","-20814"
516596,"2011","-14006"
516608,"2012","-734673"
516608,"2013","926279"
516608,"2014","31672"
516620,"2011","218373"
516625,"2010","47411"
516625,"2011","8603"
516637,"2007","5872546"
516637,"2009","5853176"
516637,"2010","2241264"
516637,"2011","911386"
516637,"2012","-1257648"
516637,"2013","-296735"
516637,"2014","5350"
516647,"2012","120055"
516647,"2013","-69397"
516647,"2014","21581"
516664,"2014","-95416"
516666,"2010","-707"
516666,"2011","-9331"
516666,"2012","-15060"
516666,"2013","-5464"
516666,"2014","304"
516685,"2013","53530"
516685,"2014","-3704"
516732,"2012","-6648848"
516732,"2014","12979395"
516764,"2010","-108717"
516764,"2011","2536"
516764,"2012","-1275"
516764,"2013","55398"
516764,"2014","87841"
516793,"2007","-72191"
516793,"2008","-87164"
516793,"2010","313905"
516793,"2011","-38553"
516793,"2012","28401"
516793,"2013","17314"
516793,"2014","-24375"
516821,"2009","371118"
516821,"2010","-21766"
516821,"2011","-328904"
516821,"2012","177365"
516828,"2011","-257677"
516828,"2012","161071"
516828,"2013","-1002703"
516828,"2014","-65233"
516846,"2013","-27309"
516846,"2014","280642"
516869,"2007","-3045"
516869,"2008","2493399"
516869,"2009","10397196"
516869,"2010","-1987204"
516869,"2012","681142"
516869,"2013","-596273"
516869,"2014","-2743039"
516872,"2011","-1388"
516893,"2010","-5637827"
516893,"2011","5024234"
516893,"2012","-4248565"
516893,"2013","5337964"
516893,"2014","-1734075"
516894,"2011","-52304"
516894,"2012","21158"
516894,"2013","-15778"
516914,"2008","-10022"
516914,"2009","20563"
516915,"2010","890386"
516915,"2011","-2021685"
516915,"2012","766705"
516969,"2010","-110557"
517012,"2010","-1298"
517039,"2012","-6242812"
517039,"2013","4444706"
517039,"2014","9252726"
517040,"2012","28058391"
517042,"2012","-33141672"
517093,"2011","4633"
517093,"2012","-25965"
517093,"2013","1782"
517093,"2014","-1341"
517105,"2011","-16677"
517105,"2012","-129239"
517105,"2013","-152651"
517105,"2014","290584"
517109,"2011","-4734"
517128,"2014","-15405"
517170,"2014","27681"
517185,"2011","-152841"
517185,"2012","153683"
517185,"2013","29689"
517185,"2014","-39460"
517186,"2011","-185885"
517186,"2012","-416766"
517186,"2013","308574"
517186,"2014","-2425409"
517205,"2011","-3599"
517206,"2014","52806"
517225,"2010","-190607"
517225,"2011","109000"
517225,"2012","12525"
517225,"2013","-7404"
517225,"2014","17285"
517275,"2008","908724"
517275,"2009","244993"
517275,"2010","249652"
517308,"2011","-884960"
517308,"2013","136407"
517353,"2014","-35538"
517399,"2014","-11030"
517477,"2007","4797"
517477,"2009","301"
517497,"2012","-294925"
517497,"2013","547340"
517497,"2014","-9117"
517562,"2012","-2778"
517562,"2013","-146888"
517562,"2014","-30661"
517601,"2013","1063628"
517601,"2014","3287604"
517630,"2013","-9627651"
517631,"2013","15224787"
517631,"2014","2163124"
517632,"2013","-18265971"
517632,"2014","-10883946"
517645,"2014","-8590"
517646,"2011","12941"
517646,"2012","-24461"
517654,"2010","119586"
517654,"2011","-41449"
517672,"2008","-81070"
517672,"2009","123565"
517672,"2010","-989690"
517672,"2011","735162"
517672,"2013","31045"
517672,"2014","715350"
517703,"2013","23760"
517713,"2014","-2722"
517741,"2007","99826"
517741,"2009","-824654"
517741,"2010","-767326"
517741,"2012","2018067"
517741,"2014","-1169736"
517744,"2011","-238"
517744,"2012","82806"
517744,"2013","-77536"
517744,"2014","83943"
517752,"2011","162182"
517752,"2012","191134"
517752,"2013","-31475"
517760,"2008","1229066"
517760,"2009","-5833410"
517760,"2010","-811337"
517764,"2014","-7013"
517900,"2011","160455"
517900,"2012","-27144"
517900,"2013","113236"
517900,"2014","-195382"
517925,"2013","-5026"
518065,"2011","-635663"
518065,"2012","589353"
518147,"2007","6027"
518147,"2008","-188774"
518147,"2009","396342"
518147,"2010","-40265"
518147,"2011","-972854"
518147,"2012","-19759"
518147,"2013","-336417"
518147,"2014","-376449"
518162,"2011","-96173"
518162,"2012","-2348"
518162,"2013","43774"
518163,"2013","22133"
518260,"2011","-12164"
518260,"2012","-1706"
518260,"2013","44818"
518260,"2014","-586"
518331,"2008","-132282"
518331,"2009","597017"
518331,"2010","7203"
518331,"2013","-10275"
518359,"2012","119455"
518359,"2014","-44016"
518370,"2012","689511"
518370,"2013","334868"
518370,"2014","-71374"
518391,"2011","75882"
518391,"2012","-2082764"
518391,"2013","526275"
518391,"2014","1332772"
518410,"2011","124071"
518410,"2012","-12095"
518410,"2013","-86693"
518410,"2014","-157758"
518481,"2010","4420707"
518481,"2012","-308811"
518481,"2013","-412090"
518481,"2014","-2520923"
518518,"2012","4026110"
518518,"2013","-1411215"
518518,"2014","1896749"
518525,"2012","512089"
518587,"2011","28120"
518655,"2012","-360670"
518655,"2013","-650109"
518655,"2014","451506"
518664,"2010","-131797"
518664,"2011","98545"
518664,"2012","-81275"
518664,"2013","-11659"
518664,"2014","-40951"
518849,"2012","-309566"
518849,"2013","-164240"
518849,"2014","-84575"
518875,"2011","-359364"
518875,"2012","554972"
518875,"2013","83567"
518875,"2014","104133"
519033,"2010","-110783"
519033,"2011","39900"
519033,"2012","-52943"
519108,"2014","2948683"
519516,"2011","3651"
519516,"2012","330425"
519516,"2013","-6625160"
519516,"2014","-10535"
519596,"2014","-742480"
519682,"2011","314332"
519682,"2012","-146719"
519682,"2013","75361"
519754,"2014","-10358"
519844,"2014","-6970"
519938,"2014","240391"
520143,"2014","-91045"
520430,"2007","1800717"
520430,"2008","-4041824"
520430,"2009","-3453102"
520430,"2010","7942966"
520430,"2011","5910366"
520430,"2012","2677089"
520430,"2013","-1766077"
520441,"2007","-802176"
520441,"2008","-644188"
520441,"2009","-5112"
520441,"2010","7776"
520441,"2011","32749"
520445,"2007","-8634"
520445,"2008","346871"
520445,"2009","-197405"
520445,"2010","-110287"
520445,"2011","-119860"
520445,"2012","750502"
520445,"2013","233803"
520445,"2014","-1103"
520447,"2007","864776"
520447,"2008","928218"
520447,"2009","-1981371"
520447,"2010","-135241"
520447,"2011","61735"
520447,"2012","-59094"
520447,"2013","4371593"
520449,"2007","-3906721"
520449,"2008","-388556"
520449,"2009","339051"
520449,"2010","1464263"
520449,"2011","1485946"
520449,"2012","-374254"
520449,"2013","1033620"
520461,"2007","-319846"
520461,"2008","44468"
520461,"2009","-728981"
520461,"2010","843948"
520461,"2011","-70738"
520461,"2012","51852"
520461,"2013","209850"
520461,"2014","-20014"
520468,"2007","71659"
520468,"2008","-795585"
520468,"2009","1109708"
520468,"2010","-1101183"
520468,"2011","80036"
520468,"2012","1180045"
520468,"2013","137052"
520468,"2014","1205404"
520475,"2013","32230"
520475,"2014","30915"
520484,"2007","-165424"
520484,"2008","-227499"
520484,"2009","-12593"
520484,"2010","188825"
520484,"2011","-396005"
520484,"2012","212751"
520484,"2013","-51463"
520484,"2014","50156"
520488,"2007","-98312"
520488,"2008","-89367"
520488,"2010","185656"
520488,"2011","-1556215"
520488,"2012","-168669"
520488,"2013","135033"
520488,"2014","91684"
520492,"2007","-695483"
520492,"2008","-182950"
520492,"2009","-75290"
520492,"2010","120335"
520492,"2011","-189677"
520492,"2012","-51615"
520492,"2013","96465"
520492,"2014","70585"
520496,"2007","-39453"
520496,"2008","106913"
520496,"2009","133046"
520498,"2007","-94349"
520498,"2008","177436"
520498,"2009","-89797"
520498,"2010","130893"
520498,"2011","-36187"
520498,"2012","224407"
520498,"2013","232076"
520498,"2014","-160155"
520501,"2007","322273"
520501,"2008","-4441"
